s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 7.000E+01, 7.203E+01, 6.978E+01, 6.004E+01, 5.361E+01, 4.551E+01, 4.092E+01, 3.527E+01, 3.215E+01, 2.788E+01, 2.540E+01, 2.202E+01, 1.992E+01, 1.689E+01, 1.495E+01, 1.249E+01, 1.115E+01, 9.452E+00, 8.458E+00, 7.576E+00, 6.373E+00, 5.690E+00, 4.760E+00, 4.199E+00, 3.498E+00, 3.133E+00, 2.723E+00, 2.489E+00, 2.195E+00, 2.030E+00, 1.836E+00, 1.716E+00, 1.522E+00, 1.395E+00, 1.294E+00, 1.152E+00, 1.069E+00, 9.758E-01, 9.288E-01, 8.821E-01, 8.619E-01, 8.310E-01, 8.044E-01, 7.932E-01, 7.948E-01, 7.962E-01, 7.771E-01, 7.416E-01, 7.256E-01, 7.002E-01, 6.934E-01, 6.714E+02, 6.702E+02, 6.181E+02, 5.792E+02, 5.257E+02, 4.918E+02, 4.443E+02, 4.145E+02, 3.707E+02, 3.426E+02, 3.013E+02, 2.752E+02, 2.381E+02, 2.150E+02, 1.850E+02, 1.684E+02, 1.474E+02, 1.351E+02, 1.241E+02, 1.091E+02, 1.008E+02, 8.995E+01, 8.350E+01, 7.518E+01, 7.057E+01, 6.478E+01, 6.150E+01, 5.733E+01, 5.509E+01, 5.234E+01, 5.074E+01, 4.838E+01, 4.682E+01, 4.544E+01, 4.356E+01, 4.241E+01, 4.086E+01, 3.997E+01, 3.887E+01, 3.825E+01, 3.742E+01, 3.693E+01, 3.647E+01, 3.620E+01, 3.567E+01, 3.519E+01, 3.453E+01, 3.415E+01, 3.356E+01, 3.321E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.200E+01, 6.976E+01, 7.309E+01, 6.519E+01, 5.865E+01, 4.949E+01, 4.428E+01, 3.785E+01, 3.443E+01, 2.999E+01, 2.697E+01, 2.285E+01, 2.049E+01, 1.745E+01, 1.570E+01, 1.324E+01, 1.179E+01, 1.000E+01, 9.046E+00, 8.253E+00, 7.214E+00, 6.595E+00, 5.763E+00, 5.128E+00, 4.235E+00, 3.799E+00, 3.314E+00, 3.044E+00, 2.697E+00, 2.504E+00, 2.287E+00, 2.187E+00, 2.060E+00, 1.981E+00, 1.914E+00, 1.800E+00, 1.696E+00, 1.550E+00, 1.468E+00, 1.413E+00, 1.375E+00, 1.322E+00, 1.279E+00, 1.197E+00, 1.148E+00, 1.064E+00, 1.015E+00, 9.478E-01, 9.090E-01, 8.616E-01, 8.354E-01, 6.699E+02, 6.749E+02, 6.287E+02, 5.907E+02, 5.355E+02, 5.007E+02, 4.522E+02, 4.226E+02, 3.796E+02, 3.509E+02, 3.084E+02, 2.820E+02, 2.453E+02, 2.225E+02, 1.920E+02, 1.747E+02, 1.527E+02, 1.400E+02, 1.287E+02, 1.137E+02, 1.052E+02, 9.402E+01, 8.690E+01, 7.754E+01, 7.260E+01, 6.656E+01, 6.312E+01, 5.879E+01, 5.640E+01, 5.346E+01, 5.182E+01, 4.951E+01, 4.798E+01, 4.663E+01, 4.475E+01, 4.354E+01, 4.195E+01, 4.103E+01, 3.998E+01, 3.934E+01, 3.847E+01, 3.793E+01, 3.726E+01, 3.688E+01, 3.624E+01, 3.575E+01, 3.508E+01, 3.469E+01, 3.408E+01, 3.371E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.400E+01, 6.872E+01, 6.887E+01, 6.159E+01, 5.561E+01, 4.755E+01, 4.268E+01, 3.542E+01, 3.113E+01, 2.619E+01, 2.349E+01, 2.015E+01, 1.842E+01, 1.624E+01, 1.500E+01, 1.309E+01, 1.178E+01, 1.013E+01, 9.171E+00, 8.252E+00, 7.001E+00, 6.212E+00, 5.234E+00, 4.677E+00, 3.939E+00, 3.520E+00, 3.002E+00, 2.709E+00, 2.335E+00, 2.122E+00, 1.856E+00, 1.722E+00, 1.530E+00, 1.400E+00, 1.285E+00, 1.156E+00, 1.086E+00, 1.010E+00, 9.689E-01, 9.084E-01, 8.833E-01, 8.604E-01, 8.478E-01, 8.376E-01, 8.287E-01, 8.179E-01, 7.889E-01, 7.738E-01, 7.757E-01, 7.711E-01, 7.579E-01, 6.714E+02, 6.738E+02, 6.306E+02, 5.944E+02, 5.417E+02, 5.075E+02, 4.564E+02, 4.240E+02, 3.793E+02, 3.504E+02, 3.086E+02, 2.832E+02, 2.481E+02, 2.267E+02, 1.973E+02, 1.802E+02, 1.582E+02, 1.453E+02, 1.335E+02, 1.175E+02, 1.083E+02, 9.633E+01, 8.904E+01, 7.946E+01, 7.422E+01, 6.764E+01, 6.398E+01, 5.934E+01, 5.680E+01, 5.366E+01, 5.197E+01, 4.959E+01, 4.805E+01, 4.669E+01, 4.486E+01, 4.369E+01, 4.213E+01, 4.122E+01, 4.013E+01, 3.950E+01, 3.870E+01, 3.821E+01, 3.758E+01, 3.719E+01, 3.651E+01, 3.597E+01, 3.532E+01, 3.497E+01, 3.441E+01, 3.403E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.600E+01, 7.192E+01, 7.100E+01, 5.602E+01, 4.801E+01, 3.990E+01, 3.626E+01, 3.135E+01, 2.815E+01, 2.413E+01, 2.186E+01, 1.854E+01, 1.643E+01, 1.353E+01, 1.190E+01, 9.659E+00, 8.450E+00, 6.997E+00, 6.190E+00, 5.535E+00, 4.678E+00, 4.167E+00, 3.546E+00, 3.212E+00, 2.843E+00, 2.656E+00, 2.416E+00, 2.270E+00, 2.090E+00, 1.980E+00, 1.842E+00, 1.771E+00, 1.666E+00, 1.622E+00, 1.582E+00, 1.519E+00, 1.480E+00, 1.426E+00, 1.401E+00, 1.352E+00, 1.325E+00, 1.287E+00, 1.262E+00, 1.215E+00, 1.182E+00, 1.128E+00, 1.085E+00, 1.028E+00, 9.969E-01, 9.543E-01, 9.270E-01, 6.755E+02, 6.744E+02, 6.166E+02, 5.759E+02, 5.229E+02, 4.911E+02, 4.448E+02, 4.149E+02, 3.729E+02, 3.460E+02, 3.062E+02, 2.813E+02, 2.463E+02, 2.248E+02, 1.948E+02, 1.772E+02, 1.552E+02, 1.424E+02, 1.310E+02, 1.155E+02, 1.065E+02, 9.481E+01, 8.787E+01, 7.896E+01, 7.404E+01, 6.780E+01, 6.432E+01, 5.995E+01, 5.753E+01, 5.454E+01, 5.287E+01, 5.050E+01, 4.901E+01, 4.768E+01, 4.589E+01, 4.478E+01, 4.330E+01, 4.244E+01, 4.131E+01, 4.066E+01, 3.981E+01, 3.927E+01, 3.853E+01, 3.806E+01, 3.733E+01, 3.675E+01, 3.602E+01, 3.562E+01, 3.502E+01, 3.463E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.800E+01, 7.405E+01, 7.462E+01, 6.566E+01, 5.804E+01, 4.898E+01, 4.421E+01, 3.837E+01, 3.472E+01, 2.950E+01, 2.645E+01, 2.236E+01, 1.981E+01, 1.650E+01, 1.472E+01, 1.249E+01, 1.132E+01, 9.769E+00, 8.676E+00, 7.635E+00, 6.453E+00, 5.829E+00, 5.024E+00, 4.547E+00, 3.950E+00, 3.651E+00, 3.279E+00, 3.077E+00, 2.851E+00, 2.721E+00, 2.514E+00, 2.368E+00, 2.130E+00, 1.974E+00, 1.826E+00, 1.656E+00, 1.575E+00, 1.492E+00, 1.444E+00, 1.371E+00, 1.334E+00, 1.284E+00, 1.251E+00, 1.205E+00, 1.170E+00, 1.133E+00, 1.113E+00, 1.071E+00, 1.039E+00, 9.909E-01, 9.651E-01, 6.864E+02, 6.878E+02, 6.383E+02, 5.976E+02, 5.428E+02, 5.101E+02, 4.634E+02, 4.326E+02, 3.875E+02, 3.587E+02, 3.162E+02, 2.889E+02, 2.509E+02, 2.284E+02, 1.981E+02, 1.808E+02, 1.586E+02, 1.450E+02, 1.327E+02, 1.168E+02, 1.078E+02, 9.617E+01, 8.920E+01, 8.025E+01, 7.544E+01, 6.931E+01, 6.586E+01, 6.162E+01, 5.929E+01, 5.620E+01, 5.440E+01, 5.173E+01, 5.003E+01, 4.846E+01, 4.644E+01, 4.527E+01, 4.384E+01, 4.303E+01, 4.195E+01, 4.133E+01, 4.052E+01, 4.000E+01, 3.931E+01, 3.885E+01, 3.813E+01, 3.759E+01, 3.684E+01, 3.639E+01, 3.570E+01, 3.527E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.000E+01, 6.994E+01, 7.045E+01, 6.042E+01, 5.459E+01, 4.701E+01, 4.238E+01, 3.656E+01, 3.344E+01, 2.933E+01, 2.685E+01, 2.308E+01, 2.094E+01, 1.798E+01, 1.610E+01, 1.366E+01, 1.216E+01, 1.016E+01, 8.979E+00, 7.862E+00, 6.468E+00, 5.716E+00, 4.801E+00, 4.318E+00, 3.771E+00, 3.448E+00, 2.998E+00, 2.723E+00, 2.389E+00, 2.203E+00, 1.983E+00, 1.862E+00, 1.694E+00, 1.590E+00, 1.503E+00, 1.403E+00, 1.344E+00, 1.264E+00, 1.227E+00, 1.180E+00, 1.136E+00, 1.077E+00, 1.046E+00, 9.954E-01, 9.675E-01, 9.291E-01, 8.978E-01, 8.532E-01, 8.334E-01, 8.116E-01, 7.992E-01, 6.816E+02, 6.823E+02, 6.335E+02, 5.974E+02, 5.464E+02, 5.133E+02, 4.661E+02, 4.363E+02, 3.936E+02, 3.661E+02, 3.247E+02, 2.987E+02, 2.620E+02, 2.391E+02, 2.078E+02, 1.895E+02, 1.655E+02, 1.509E+02, 1.376E+02, 1.204E+02, 1.107E+02, 9.828E+01, 9.102E+01, 8.189E+01, 7.688E+01, 7.039E+01, 6.666E+01, 6.204E+01, 5.947E+01, 5.617E+01, 5.426E+01, 5.151E+01, 4.976E+01, 4.818E+01, 4.620E+01, 4.501E+01, 4.347E+01, 4.263E+01, 4.152E+01, 4.083E+01, 3.991E+01, 3.938E+01, 3.864E+01, 3.818E+01, 3.749E+01, 3.695E+01, 3.619E+01, 3.579E+01, 3.522E+01, 3.486E+01, 1.221E+01, 3.019E+01, 2.895E+01, 1.650E+01, 1.012E+01, 2.454E+01, 2.364E+01, 2.782E+01, 6.507E+00, 4.557E+00, 2.751E+00, 3.377E+00, 4.381E+00, 2.607E+00, 2.109E+00, 1.510E+00, 2.448E+00, 3.799E+00, 2.286E+00, 2.009E+00
 8.200E+01, 7.350E+01, 7.479E+01, 6.610E+01, 5.899E+01, 5.032E+01, 4.550E+01, 3.893E+01, 3.522E+01, 3.037E+01, 2.761E+01, 2.384E+01, 2.147E+01, 1.819E+01, 1.598E+01, 1.310E+01, 1.148E+01, 9.470E+00, 8.337E+00, 7.272E+00, 5.879E+00, 5.262E+00, 4.571E+00, 4.148E+00, 3.564E+00, 3.244E+00, 2.873E+00, 2.699E+00, 2.471E+00, 2.351E+00, 2.201E+00, 2.083E+00, 1.922E+00, 1.832E+00, 1.746E+00, 1.639E+00, 1.591E+00, 1.530E+00, 1.493E+00, 1.453E+00, 1.438E+00, 1.399E+00, 1.360E+00, 1.308E+00, 1.282E+00, 1.237E+00, 1.197E+00, 1.143E+00, 1.107E+00, 1.045E+00, 1.019E+00, 6.868E+02, 6.905E+02, 6.449E+02, 6.074E+02, 5.551E+02, 5.223E+02, 4.750E+02, 4.451E+02, 4.022E+02, 3.746E+02, 3.332E+02, 3.068E+02, 2.690E+02, 2.448E+02, 2.120E+02, 1.929E+02, 1.682E+02, 1.534E+02, 1.396E+02, 1.216E+02, 1.119E+02, 9.968E+01, 9.250E+01, 8.323E+01, 7.818E+01, 7.166E+01, 6.799E+01, 6.345E+01, 6.098E+01, 5.780E+01, 5.584E+01, 5.302E+01, 5.127E+01, 4.973E+01, 4.779E+01, 4.667E+01, 4.522E+01, 4.441E+01, 4.340E+01, 4.282E+01, 4.197E+01, 4.136E+01, 4.053E+01, 4.006E+01, 3.934E+01, 3.878E+01, 3.798E+01, 3.749E+01, 3.671E+01, 3.626E+01, 1.322E+01, 2.411E+01, 5.032E+01, 1.941E+01, 1.161E+01, 7.894E+00, 1.490E+01, 2.502E+01, 9.052E+00, 5.941E+00, 4.756E+00, 7.936E+00, 1.148E+01, 4.781E+00, 3.154E+00, 2.960E+00, 4.495E+00, 5.262E+00, 2.808E+00, 1.700E+00
 8.400E+01, 7.264E+01, 7.326E+01, 6.509E+01, 5.893E+01, 4.975E+01, 4.448E+01, 3.822E+01, 3.453E+01, 2.998E+01, 2.722E+01, 2.342E+01, 2.102E+01, 1.772E+01, 1.544E+01, 1.250E+01, 1.082E+01, 8.829E+00, 7.824E+00, 6.922E+00, 5.720E+00, 5.125E+00, 4.401E+00, 3.982E+00, 3.517E+00, 3.248E+00, 2.881E+00, 2.656E+00, 2.366E+00, 2.195E+00, 1.971E+00, 1.853E+00, 1.718E+00, 1.627E+00, 1.530E+00, 1.394E+00, 1.313E+00, 1.210E+00, 1.157E+00, 1.077E+00, 1.042E+00, 9.976E-01, 9.715E-01, 9.348E-01, 9.211E-01, 8.997E-01, 8.855E-01, 8.545E-01, 8.243E-01, 7.879E-01, 7.765E-01, 6.926E+02, 6.943E+02, 6.513E+02, 6.167E+02, 5.650E+02, 5.320E+02, 4.851E+02, 4.552E+02, 4.121E+02, 3.838E+02, 3.411E+02, 3.135E+02, 2.741E+02, 2.488E+02, 2.146E+02, 1.947E+02, 1.691E+02, 1.542E+02, 1.403E+02, 1.221E+02, 1.123E+02, 9.998E+01, 9.274E+01, 8.358E+01, 7.844E+01, 7.177E+01, 6.802E+01, 6.335E+01, 6.075E+01, 5.741E+01, 5.548E+01, 5.285E+01, 5.115E+01, 4.954E+01, 4.745E+01, 4.624E+01, 4.470E+01, 4.385E+01, 4.272E+01, 4.209E+01, 4.120E+01, 4.063E+01, 3.987E+01, 3.944E+01, 3.878E+01, 3.828E+01, 3.757E+01, 3.712E+01, 3.644E+01, 3.607E+01, 1.265E+01, 2.247E+01, 5.004E+01, 2.043E+01, 1.183E+01, 7.337E+00, 1.349E+01, 2.482E+01, 1.096E+01, 6.331E+00, 4.201E+00, 6.878E+00, 1.115E+01, 6.199E+00, 3.765E+00, 2.561E+00, 3.853E+00, 5.194E+00, 3.883E+00, 2.317E+00
 8.600E+01, 7.126E+01, 7.174E+01, 5.837E+01, 5.118E+01, 4.244E+01, 3.775E+01, 3.198E+01, 2.870E+01, 2.451E+01, 2.216E+01, 1.903E+01, 1.717E+01, 1.460E+01, 1.305E+01, 1.112E+01, 9.957E+00, 8.474E+00, 7.601E+00, 6.812E+00, 5.893E+00, 5.373E+00, 4.701E+00, 4.327E+00, 3.835E+00, 3.530E+00, 3.082E+00, 2.831E+00, 2.492E+00, 2.290E+00, 2.018E+00, 1.864E+00, 1.666E+00, 1.537E+00, 1.425E+00, 1.312E+00, 1.252E+00, 1.181E+00, 1.145E+00, 1.122E+00, 1.114E+00, 1.095E+00, 1.080E+00, 1.049E+00, 1.017E+00, 9.801E-01, 9.616E-01, 9.338E-01, 9.113E-01, 8.775E-01, 8.524E-01, 6.881E+02, 6.912E+02, 6.377E+02, 6.015E+02, 5.503E+02, 5.178E+02, 4.717E+02, 4.421E+02, 4.005E+02, 3.741E+02, 3.349E+02, 3.096E+02, 2.728E+02, 2.483E+02, 2.151E+02, 1.953E+02, 1.698E+02, 1.550E+02, 1.413E+02, 1.237E+02, 1.142E+02, 1.021E+02, 9.492E+01, 8.577E+01, 8.057E+01, 7.367E+01, 6.977E+01, 6.473E+01, 6.187E+01, 5.814E+01, 5.595E+01, 5.297E+01, 5.106E+01, 4.937E+01, 4.729E+01, 4.608E+01, 4.452E+01, 4.368E+01, 4.262E+01, 4.206E+01, 4.127E+01, 4.076E+01, 4.003E+01, 3.954E+01, 3.882E+01, 3.832E+01, 3.761E+01, 3.715E+01, 3.647E+01, 3.607E+01, 1.234E+01, 2.164E+01, 4.750E+01, 2.283E+01, 1.250E+01, 6.947E+00, 1.237E+01, 2.324E+01, 1.348E+01, 7.234E+00, 3.874E+00, 6.238E+00, 1.075E+01, 7.195E+00, 4.408E+00, 2.330E+00, 3.535E+00, 5.254E+00, 4.133E+00, 2.604E+00
 8.800E+01, 7.191E+01, 7.380E+01, 6.627E+01, 6.018E+01, 5.229E+01, 4.771E+01, 4.152E+01, 3.780E+01, 3.273E+01, 2.947E+01, 2.477E+01, 2.204E+01, 1.861E+01, 1.678E+01, 1.422E+01, 1.263E+01, 1.056E+01, 9.546E+00, 8.608E+00, 7.368E+00, 6.704E+00, 5.761E+00, 5.241E+00, 4.545E+00, 4.105E+00, 3.530E+00, 3.180E+00, 2.708E+00, 2.451E+00, 2.184E+00, 2.015E+00, 1.761E+00, 1.635E+00, 1.545E+00, 1.434E+00, 1.363E+00, 1.269E+00, 1.191E+00, 1.075E+00, 1.020E+00, 9.510E-01, 9.085E-01, 8.556E-01, 8.189E-01, 7.722E-01, 7.553E-01, 7.274E-01, 7.146E-01, 6.880E-01, 6.692E-01, 6.904E+02, 6.952E+02, 6.515E+02, 6.167E+02, 5.660E+02, 5.342E+02, 4.884E+02, 4.590E+02, 4.166E+02, 3.883E+02, 3.453E+02, 3.180E+02, 2.795E+02, 2.552E+02, 2.217E+02, 2.013E+02, 1.751E+02, 1.603E+02, 1.465E+02, 1.284E+02, 1.184E+02, 1.054E+02, 9.798E+01, 8.837E+01, 8.273E+01, 7.535E+01, 7.113E+01, 6.568E+01, 6.261E+01, 5.877E+01, 5.651E+01, 5.331E+01, 5.139E+01, 4.973E+01, 4.767E+01, 4.646E+01, 4.486E+01, 4.386E+01, 4.252E+01, 4.180E+01, 4.083E+01, 4.026E+01, 3.949E+01, 3.900E+01, 3.831E+01, 3.785E+01, 3.719E+01, 3.677E+01, 3.613E+01, 3.574E+01, 1.234E+01, 2.147E+01, 4.870E+01, 2.261E+01, 1.254E+01, 6.996E+00, 1.212E+01, 2.400E+01, 1.304E+01, 7.185E+00, 3.884E+00, 6.261E+00, 1.122E+01, 7.256E+00, 4.373E+00, 2.328E+00, 3.765E+00, 5.616E+00, 4.198E+00, 2.656E+00
 9.000E+01, 6.707E+01, 7.074E+01, 6.305E+01, 5.766E+01, 5.024E+01, 4.575E+01, 3.988E+01, 3.649E+01, 3.169E+01, 2.876E+01, 2.421E+01, 2.142E+01, 1.785E+01, 1.555E+01, 1.248E+01, 1.076E+01, 8.568E+00, 7.341E+00, 6.381E+00, 5.281E+00, 4.780E+00, 4.171E+00, 3.807E+00, 3.297E+00, 3.049E+00, 2.736E+00, 2.562E+00, 2.337E+00, 2.210E+00, 2.037E+00, 1.933E+00, 1.800E+00, 1.727E+00, 1.664E+00, 1.573E+00, 1.527E+00, 1.446E+00, 1.395E+00, 1.340E+00, 1.304E+00, 1.252E+00, 1.225E+00, 1.192E+00, 1.166E+00, 1.120E+00, 1.089E+00, 1.036E+00, 1.000E+00, 9.508E-01, 9.264E-01, 6.840E+02, 6.930E+02, 6.527E+02, 6.202E+02, 5.723E+02, 5.412E+02, 4.957E+02, 4.667E+02, 4.245E+02, 3.967E+02, 3.524E+02, 3.240E+02, 2.846E+02, 2.594E+02, 2.246E+02, 2.037E+02, 1.765E+02, 1.608E+02, 1.466E+02, 1.282E+02, 1.184E+02, 1.058E+02, 9.841E+01, 8.859E+01, 8.303E+01, 7.570E+01, 7.150E+01, 6.619E+01, 6.326E+01, 5.959E+01, 5.741E+01, 5.437E+01, 5.253E+01, 5.091E+01, 4.883E+01, 4.762E+01, 4.596E+01, 4.494E+01, 4.367E+01, 4.299E+01, 4.208E+01, 4.150E+01, 4.072E+01, 4.021E+01, 3.944E+01, 3.893E+01, 3.818E+01, 3.771E+01, 3.698E+01, 3.656E+01, 1.256E+01, 2.239E+01, 4.901E+01, 2.208E+01, 1.242E+01, 7.459E+00, 1.315E+01, 2.434E+01, 1.255E+01, 7.022E+00, 4.364E+00, 6.942E+00, 1.113E+01, 6.842E+00, 4.170E+00, 2.577E+00, 3.954E+00, 5.449E+00, 3.938E+00, 2.534E+00
 9.200E+01, 7.404E+01, 7.595E+01, 6.890E+01, 6.331E+01, 5.508E+01, 5.014E+01, 4.373E+01, 4.024E+01, 3.555E+01, 3.252E+01, 2.803E+01, 2.531E+01, 2.159E+01, 1.938E+01, 1.621E+01, 1.431E+01, 1.197E+01, 1.058E+01, 9.279E+00, 7.617E+00, 6.653E+00, 5.537E+00, 4.970E+00, 4.192E+00, 3.726E+00, 3.208E+00, 2.969E+00, 2.701E+00, 2.550E+00, 2.357E+00, 2.260E+00, 2.126E+00, 2.036E+00, 1.964E+00, 1.877E+00, 1.829E+00, 1.767E+00, 1.715E+00, 1.616E+00, 1.555E+00, 1.478E+00, 1.425E+00, 1.353E+00, 1.315E+00, 1.261E+00, 1.226E+00, 1.177E+00, 1.147E+00, 1.104E+00, 1.080E+00, 6.912E+02, 6.995E+02, 6.610E+02, 6.308E+02, 5.844E+02, 5.540E+02, 5.099E+02, 4.821E+02, 4.406E+02, 4.125E+02, 3.685E+02, 3.400E+02, 2.991E+02, 2.729E+02, 2.358E+02, 2.135E+02, 1.848E+02, 1.680E+02, 1.525E+02, 1.325E+02, 1.216E+02, 1.079E+02, 1.001E+02, 8.980E+01, 8.393E+01, 7.643E+01, 7.225E+01, 6.703E+01, 6.413E+01, 6.053E+01, 5.847E+01, 5.556E+01, 5.375E+01, 5.217E+01, 5.013E+01, 4.895E+01, 4.741E+01, 4.645E+01, 4.511E+01, 4.433E+01, 4.329E+01, 4.265E+01, 4.177E+01, 4.120E+01, 4.033E+01, 3.976E+01, 3.894E+01, 3.843E+01, 3.766E+01, 3.720E+01, 1.273E+01, 2.271E+01, 5.002E+01, 2.175E+01, 1.234E+01, 7.499E+00, 1.351E+01, 2.521E+01, 1.203E+01, 6.869E+00, 4.502E+00, 7.583E+00, 1.166E+01, 6.590E+00, 4.005E+00, 2.810E+00, 4.381E+00, 5.650E+00, 3.809E+00, 2.419E+00
 9.400E+01, 7.095E+01, 7.323E+01, 6.579E+01, 5.970E+01, 5.124E+01, 4.620E+01, 3.978E+01, 3.624E+01, 3.132E+01, 2.816E+01, 2.370E+01, 2.110E+01, 1.760E+01, 1.564E+01, 1.324E+01, 1.187E+01, 9.796E+00, 8.513E+00, 7.371E+00, 5.944E+00, 5.255E+00, 4.465E+00, 4.062E+00, 3.547E+00, 3.252E+00, 2.901E+00, 2.719E+00, 2.504E+00, 2.378E+00, 2.215E+00, 2.106E+00, 1.949E+00, 1.854E+00, 1.756E+00, 1.623E+00, 1.550E+00, 1.467E+00, 1.431E+00, 1.356E+00, 1.299E+00, 1.221E+00, 1.192E+00, 1.149E+00, 1.115E+00, 1.068E+00, 1.041E+00, 1.005E+00, 9.800E-01, 9.300E-01, 9.021E-01, 6.950E+02, 7.028E+02, 6.653E+02, 6.339E+02, 5.859E+02, 5.542E+02, 5.085E+02, 4.802E+02, 4.387E+02, 4.106E+02, 3.670E+02, 3.388E+02, 2.984E+02, 2.729E+02, 2.374E+02, 2.163E+02, 1.878E+02, 1.704E+02, 1.544E+02, 1.336E+02, 1.223E+02, 1.084E+02, 1.005E+02, 9.013E+01, 8.419E+01, 7.681E+01, 7.281E+01, 6.782E+01, 6.503E+01, 6.145E+01, 5.930E+01, 5.630E+01, 5.443E+01, 5.274E+01, 5.056E+01, 4.933E+01, 4.776E+01, 4.684E+01, 4.552E+01, 4.473E+01, 4.365E+01, 4.301E+01, 4.214E+01, 4.158E+01, 4.073E+01, 4.018E+01, 3.942E+01, 3.894E+01, 3.816E+01, 3.770E+01, 1.270E+01, 2.260E+01, 5.019E+01, 2.183E+01, 1.242E+01, 7.462E+00, 1.347E+01, 2.519E+01, 1.222E+01, 6.949E+00, 4.444E+00, 7.540E+00, 1.169E+01, 6.744E+00, 4.048E+00, 2.752E+00, 4.292E+00, 5.593E+00, 3.837E+00, 2.435E+00
