s,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
 1.9921017E+001, 1.2350766E+003, 1.3391358E+003, 1.5002690E+003, 1.5002690E+003, 7.3120931E+002, 1.2183205E+003, 1.3107242E+003, 1.3115715E+003, 1.3115715E+003, 5.6536942E+002, 1.3488830E+003, 1.2787410E+003, 1.4463034E+003, 1.4463034E+003, 9.2810845E+002, 1.4686638E+003, 1.3554996E+003, 1.0743053E+003, 1.0743053E+003, 4.7261087E+002, 1.3138573E+003, 1.0240183E+003, 9.1279245E+002, 9.1279245E+002, 6.8902371E+002, 8.5257680E+002, 5.7573441E+002, 7.7829598E+002, 7.7829598E+002, 7.0307439E+002, 6.4348160E+002, 6.1411120E+002, 6.0218104E+002, 6.0218104E+002, 4.8656991E+002, 6.2768346E-001, 5.5498938E-001, 2.0322791E-001, 2.0322791E-001, 8.0917624E-002, 8.0917624E-002, 2.1383062E-002, 2.1383062E-002, 3.1154551E-003, 3.1154551E-003, 2.3119420E-004, 2.3119420E-004, 2.0887835E-005, 2.0887835E-005, 1.2860359E-006, 1.2860359E-006, 6.7478660E-001, 6.0035918E-001, 1.6770006E-001, 1.6770006E-001, 6.6320492E-002, 6.6320492E-002, 4.2119471E-002, 4.2119471E-002, 2.3710287E-002, 2.3710287E-002, 3.0266254E-003, 3.0266254E-003, 4.7719775E-005, 4.7719775E-005, 6.5443242E-007, 6.5443242E-007, 4.2237501E-001, 6.2387483E-001, 4.1224925E-001, 4.1224925E-001, 1.2898484E-001, 1.2898484E-001, 3.7029580E-002, 3.7029580E-002, 4.0443246E-003, 4.0443246E-003, 3.7412795E-004, 3.7412795E-004, 2.0066030E-005, 2.0066030E-005, 1.3859106E-006, 1.3859106E-006, 1.6970023E-001, 1.5340869E-001, 1.1529552E-001, 1.1529552E-001, 8.2127781E-002, 8.2127781E-002, 5.4238535E-002, 5.4238535E-002, 2.6671061E-002, 2.6671061E-002, 3.7451357E-003, 3.7451357E-003, 2.2292710E-004, 2.2292710E-004, 3.5791709E-005, 3.5791709E-005, 7.4419157E-002, 7.2348800E-002, 7.0404637E-002, 7.0404637E-002, 5.0500891E-002, 5.0500891E-002, 2.8075628E-002, 2.8075628E-002, 1.6879954E-002, 1.6879954E-002, 6.4234146E-003, 6.4234146E-003, 8.2261624E-004, 8.2261624E-004, 5.1638033E-004, 5.1638033E-004
 1.9960617E+001, 1.3106007E+003, 1.2787226E+003, 1.4246436E+003, 1.4246436E+003, 5.7047186E+002, 1.2925105E+003, 1.3775016E+003, 1.2700953E+003, 1.2700953E+003, 5.1612872E+002, 1.2515996E+003, 1.3419584E+003, 1.2407032E+003, 1.2407032E+003, 9.2701220E+002, 1.3713841E+003, 1.3107120E+003, 1.4354334E+003, 1.4354334E+003, 7.5573780E+002, 1.5078378E+003, 1.2522552E+003, 1.1320147E+003, 1.1320147E+003, 5.5100696E+002, 1.0742970E+003, 5.9772645E+002, 8.2707843E+002, 8.2707843E+002, 6.4777702E+002, 7.2890397E+002, 5.9396657E+002, 5.6476878E+002, 5.6476878E+002, 5.8735153E+002, 5.4076201E-001, 5.7186372E-001, 2.6555740E-001, 2.6555740E-001, 6.7500450E-002, 6.7500450E-002, 1.4160721E-002, 1.4160721E-002, 2.4119519E-003, 2.4119519E-003, 2.0514255E-004, 2.0514255E-004, 1.8997256E-005, 1.8997256E-005, 1.1828735E-006, 1.1828735E-006, 5.9814648E-001, 5.0326808E-001, 1.2229723E-001, 1.2229723E-001, 5.0003810E-002, 5.0003810E-002, 1.9051481E-002, 1.9051481E-002, 1.3988613E-002, 1.3988613E-002, 2.1110468E-003, 2.1110468E-003, 6.3814484E-005, 6.3814484E-005, 1.2158913E-006, 1.2158913E-006, 6.2081924E-001, 5.7119103E-001, 1.7774849E-001, 1.7774849E-001, 1.1028450E-001, 1.1028450E-001, 7.9138196E-002, 7.9138196E-002, 2.8373448E-002, 2.8373448E-002, 4.2290374E-003, 4.2290374E-003, 1.5370474E-004, 1.5370474E-004, 2.1511066E-006, 2.1511066E-006, 2.7160753E-001, 3.9161091E-001, 1.8088231E-001, 1.8088231E-001, 7.0432031E-002, 7.0432031E-002, 4.7552682E-002, 4.7552682E-002, 2.2104201E-002, 2.2104201E-002, 3.5649778E-003, 3.5649778E-003, 2.9107531E-004, 2.9107531E-004, 3.6167561E-005, 3.6167561E-005, 8.6987634E-002, 6.7105191E-002, 6.4888015E-002, 6.4888015E-002, 6.7918491E-002, 6.7918491E-002, 4.9590377E-002, 4.9590377E-002, 2.5572114E-002, 2.5572114E-002, 6.7926808E-003, 6.7926808E-003, 8.8539286E-004, 8.8539286E-004, 5.4661202E-004, 5.4661202E-004
 2.0001337E+001, 1.3376257E+003, 1.2544077E+003, 1.3704140E+003, 1.3704140E+003, 7.0196678E+002, 1.3537276E+003, 1.3678853E+003, 1.2488182E+003, 1.2488182E+003, 5.3201264E+002, 1.3524374E+003, 1.4429291E+003, 1.0590949E+003, 1.0590949E+003, 6.4355604E+002, 1.3395235E+003, 1.4196441E+003, 1.1192008E+003, 1.1192008E+003, 6.4522126E+002, 1.3636650E+003, 1.3617739E+003, 1.2126554E+003, 1.2126554E+003, 6.9302139E+002, 1.4489969E+003, 1.2521715E+003, 1.2865627E+003, 1.2865627E+003, 7.6507384E+002, 5.2461919E+002, 4.7338681E+002, 7.0702814E+002, 7.0702814E+002, 6.8629025E+002, 4.7718746E-001, 5.9530210E-001, 3.9082924E-001, 3.9082924E-001, 8.2618565E-002, 8.2618565E-002, 1.2765359E-002, 1.2765359E-002, 2.3404570E-003, 2.3404570E-003, 1.8998197E-004, 1.8998197E-004, 1.7496987E-005, 1.7496987E-005, 1.0814429E-006, 1.0814429E-006, 5.2420254E-001, 4.7616345E-001, 1.2356415E-001, 1.2356415E-001, 5.2918812E-002, 5.2918812E-002, 1.4164252E-002, 1.4164252E-002, 4.4424607E-003, 4.4424607E-003, 8.3757742E-004, 8.3757742E-004, 4.3660200E-005, 4.3660200E-005, 1.4357981E-006, 1.4357981E-006, 5.0414768E-001, 4.6057345E-001, 1.1579233E-001, 1.1579233E-001, 6.8415324E-002, 6.8415324E-002, 6.0671753E-002, 6.0671753E-002, 4.7234158E-002, 4.7234158E-002, 1.4999304E-002, 1.4999304E-002, 6.9965691E-004, 6.9965691E-004, 7.3165790E-006, 7.3165790E-006, 4.3333589E-001, 5.1390198E-001, 1.8854719E-001, 1.8854719E-001, 8.8886984E-002, 8.8886984E-002, 4.4567215E-002, 4.4567215E-002, 2.1727912E-002, 2.1727912E-002, 3.1981966E-003, 3.1981966E-003, 3.0159358E-004, 3.0159358E-004, 3.7934060E-005, 3.7934060E-005, 6.6894683E-002, 5.1855175E-002, 9.1856542E-002, 9.1856542E-002, 8.6915765E-002, 8.6915765E-002, 6.3174155E-002, 6.3174155E-002, 4.5827130E-002, 4.5827130E-002, 2.2735900E-002, 2.2735900E-002, 3.6308980E-003, 3.6308980E-003, 7.6496244E-004, 7.6496244E-004
 2.0040394E+001, 1.3458636E+003, 1.3252628E+003, 1.4147203E+003, 1.4147203E+003, 1.0175443E+003, 1.4151610E+003, 1.3310145E+003, 1.1354488E+003, 1.1354488E+003, 4.4381320E+002, 1.3851963E+003, 1.4134796E+003, 9.9702948E+002, 9.9702948E+002, 5.2036947E+002, 1.3967981E+003, 1.5128916E+003, 1.0671395E+003, 1.0671395E+003, 7.4555358E+002, 1.4644838E+003, 1.4320643E+003, 8.4073693E+002, 8.4073693E+002, 4.2672147E+002, 1.3513106E+003, 1.3777703E+003, 9.2824922E+002, 9.2824922E+002, 6.7907925E+002, 1.1612057E+003, 1.2272763E+003, 1.1986789E+003, 1.1986789E+003, 1.0039007E+003, 5.1296829E-001, 5.6433280E-001, 4.8204156E-001, 4.8204156E-001, 1.1373003E-001, 1.1373003E-001, 2.2128159E-002, 2.2128159E-002, 3.0360781E-003, 3.0360781E-003, 2.0317990E-004, 2.0317990E-004, 1.7471165E-005, 1.7471165E-005, 1.0476551E-006, 1.0476551E-006, 4.7664977E-001, 5.0663056E-001, 1.5817620E-001, 1.5817620E-001, 4.2997079E-002, 4.2997079E-002, 9.2208225E-003, 9.2208225E-003, 1.5097072E-003, 1.5097072E-003, 3.0525657E-004, 3.0525657E-004, 2.5058904E-005, 2.5058904E-005, 1.3230771E-006, 1.3230771E-006, 5.4417692E-001, 4.4945282E-001, 1.1342105E-001, 1.1342105E-001, 5.0442250E-002, 5.0442250E-002, 3.5280583E-002, 3.5280583E-002, 3.4586790E-002, 3.4586790E-002, 1.4641960E-002, 1.4641960E-002, 6.9479326E-004, 6.9479326E-004, 1.1453676E-005, 1.1453676E-005, 3.2914572E-001, 2.1152068E-001, 1.0233805E-001, 1.0233805E-001, 3.9840870E-002, 3.9840870E-002, 1.7802352E-002, 1.7802352E-002, 9.4812760E-003, 9.4812760E-003, 1.5962394E-003, 1.5962394E-003, 2.0338090E-004, 2.0338090E-004, 3.3666665E-005, 3.3666665E-005, 1.6560997E-001, 1.7550773E-001, 1.6498044E-001, 1.6498044E-001, 1.3524518E-001, 1.3524518E-001, 9.7525109E-002, 9.7525109E-002, 5.3464518E-002, 5.3464518E-002, 3.2833517E-002, 3.2833517E-002, 1.2949264E-002, 1.2949264E-002, 2.3638929E-003, 2.3638929E-003
 2.0080718E+001, 1.2925471E+003, 1.2610419E+003, 1.4921631E+003, 1.4921631E+003, 9.0561329E+002, 1.4526343E+003, 1.3678674E+003, 1.2941156E+003, 1.2941156E+003, 5.3008473E+002, 1.4844372E+003, 1.3646364E+003, 9.3487208E+002, 9.3487208E+002, 4.3869656E+002, 1.4798139E+003, 1.4235209E+003, 7.9867827E+002, 7.9867827E+002, 5.6279384E+002, 1.4380376E+003, 1.3370300E+003, 9.1978986E+002, 9.1978986E+002, 5.5895072E+002, 1.3468190E+003, 1.1919846E+003, 7.1614743E+002, 7.1614743E+002, 4.0200252E+002, 1.0839830E+003, 1.0883099E+003, 7.4209043E+002, 7.4209043E+002, 6.0727521E+002, 6.0091902E-001, 6.1086438E-001, 3.7462340E-001, 3.7462340E-001, 9.9567926E-002, 9.9567926E-002, 2.6701408E-002, 2.6701408E-002, 3.4358237E-003, 3.4358237E-003, 2.2174901E-004, 2.2174901E-004, 1.8082632E-005, 1.8082632E-005, 1.0735721E-006, 1.0735721E-006, 3.5253218E-001, 5.2214464E-001, 3.3063694E-001, 3.3063694E-001, 7.1861138E-002, 7.1861138E-002, 1.3532380E-002, 1.3532380E-002, 1.0803533E-003, 1.0803533E-003, 1.5416899E-004, 1.5416899E-004, 1.6099715E-005, 1.6099715E-005, 1.1958745E-006, 1.1958745E-006, 3.6268782E-001, 5.0032271E-001, 1.2179075E-001, 1.2179075E-001, 3.9749163E-002, 3.9749163E-002, 2.2116764E-002, 2.2116764E-002, 1.8970948E-002, 1.8970948E-002, 8.6342828E-003, 8.6342828E-003, 4.9748905E-004, 4.9748905E-004, 1.1725047E-005, 1.1725047E-005, 2.4461270E-001, 1.7283385E-001, 1.0356915E-001, 1.0356915E-001, 5.7494879E-002, 5.7494879E-002, 1.9075990E-002, 1.9075990E-002, 4.4946477E-003, 4.4946477E-003, 7.6129877E-004, 7.6129877E-004, 1.3172007E-004, 1.3172007E-004, 2.7163970E-005, 2.7163970E-005, 1.3042295E-001, 1.2830476E-001, 8.6700772E-002, 8.6700772E-002, 7.0899409E-002, 7.0899409E-002, 5.9617453E-002, 5.9617453E-002, 3.3271766E-002, 3.3271766E-002, 1.6639799E-002, 1.6639799E-002, 9.6771402E-003, 9.6771402E-003, 2.7756522E-003, 2.7756522E-003
 2.0120811E+001, 1.2585731E+003, 1.2392961E+003, 1.4358222E+003, 1.4358222E+003, 8.0779129E+002, 1.3328026E+003, 1.3123798E+003, 1.5566931E+003, 1.5566931E+003, 1.0183365E+003, 1.3173866E+003, 1.3930958E+003, 9.7790481E+002, 9.7790481E+002, 4.3199979E+002, 1.4023860E+003, 1.4419763E+003, 8.0308787E+002, 8.0308787E+002, 4.7035875E+002, 1.3762450E+003, 1.1635002E+003, 7.1080151E+002, 7.1080151E+002, 5.8005814E+002, 1.2286613E+003, 1.0946854E+003, 7.6899346E+002, 7.6899346E+002, 4.9170470E+002, 1.0342304E+003, 8.7495325E+002, 5.4909858E+002, 5.4909858E+002, 3.7037422E+002, 6.3171582E-001, 6.2857962E-001, 3.8988108E-001, 3.8988108E-001, 9.3198299E-002, 9.3198299E-002, 2.1653287E-002, 2.1653287E-002, 2.8660205E-003, 2.8660205E-003, 2.1161057E-004, 2.1161057E-004, 1.7858509E-005, 1.7858509E-005, 1.0952217E-006, 1.0952217E-006, 3.9430687E-001, 5.7604781E-001, 3.0305244E-001, 3.0305244E-001, 1.2429853E-001, 1.2429853E-001, 5.8066239E-002, 5.8066239E-002, 4.6129676E-003, 4.6129676E-003, 2.1640891E-004, 2.1640891E-004, 1.3427856E-005, 1.3427856E-005, 1.1354082E-006, 1.1354082E-006, 1.7454184E-001, 4.0715882E-001, 1.5222318E-001, 1.5222318E-001, 4.2177534E-002, 4.2177534E-002, 1.3828802E-002, 1.3828802E-002, 9.3864882E-003, 9.3864882E-003, 4.4575837E-003, 4.4575837E-003, 3.7071880E-004, 3.7071880E-004, 1.1389337E-005, 1.1389337E-005, 1.7974420E-001, 1.4392960E-001, 8.3031116E-002, 8.3031116E-002, 6.0535679E-002, 6.0535679E-002, 4.6097589E-002, 4.6097589E-002, 1.9432971E-002, 1.9432971E-002, 2.0288107E-003, 2.0288107E-003, 1.7960342E-004, 1.7960342E-004, 2.6294275E-005, 2.6294275E-005, 1.2383767E-001, 1.0407489E-001, 6.1782931E-002, 6.1782931E-002, 2.5393503E-002, 2.5393503E-002, 1.5185169E-002, 1.5185169E-002, 8.5017378E-003, 8.5017378E-003, 5.6738532E-003, 5.6738532E-003, 3.7207196E-003, 3.7207196E-003, 1.6978887E-003, 1.6978887E-003
 2.0160722E+001, 1.2778244E+003, 1.1853382E+003, 1.3994030E+003, 1.3994030E+003, 8.3229531E+002, 1.3146013E+003, 1.2639456E+003, 1.5443811E+003, 1.5443811E+003, 8.0809156E+002, 1.2286408E+003, 1.3381604E+003, 1.4595452E+003, 1.4595452E+003, 6.8924521E+002, 9.2644064E+002, 1.3859608E+003, 9.1022293E+002, 9.1022293E+002, 5.0307241E+002, 1.1437444E+003, 1.1511338E+003, 8.5518602E+002, 8.5518602E+002, 5.4916400E+002, 1.0121586E+003, 8.6565079E+002, 6.9300333E+002, 6.9300333E+002, 5.4837714E+002, 9.2567587E+002, 7.8277132E+002, 5.2595982E+002, 5.2595982E+002, 3.4446765E+002, 6.0937316E-001, 6.5171482E-001, 4.5666962E-001, 4.5666962E-001, 9.6248057E-002, 9.6248057E-002, 1.9435411E-002, 1.9435411E-002, 2.4860478E-003, 2.4860478E-003, 1.8783090E-004, 1.8783090E-004, 1.6623105E-005, 1.6623105E-005, 1.0651977E-006, 1.0651977E-006, 5.7372922E-001, 6.2803471E-001, 2.4153535E-001, 2.4153535E-001, 8.8851732E-002, 8.8851732E-002, 5.2618174E-002, 5.2618174E-002, 9.7448564E-003, 9.7448564E-003, 4.3842914E-004, 4.3842914E-004, 1.4696236E-005, 1.4696236E-005, 1.0845018E-006, 1.0845018E-006, 1.7808800E-001, 4.9899269E-001, 2.7308649E-001, 2.7308649E-001, 8.8848726E-002, 8.8848726E-002, 2.2050286E-002, 2.2050286E-002, 5.4757252E-003, 5.4757252E-003, 2.5426993E-003, 2.5426993E-003, 3.0278074E-004, 3.0278074E-004, 1.1405230E-005, 1.1405230E-005, 1.4845825E-001, 1.5358901E-001, 1.0754941E-001, 1.0754941E-001, 6.1839490E-002, 6.1839490E-002, 3.6100952E-002, 3.6100952E-002, 2.6200074E-002, 2.6200074E-002, 6.1719101E-003, 6.1719101E-003, 4.8447716E-004, 4.8447716E-004, 3.1423396E-005, 3.1423396E-005, 1.0895112E-001, 9.1234140E-002, 5.7334150E-002, 5.7334150E-002, 1.7941682E-002, 1.7941682E-002, 6.2196316E-003, 6.2196316E-003, 3.6300650E-003, 3.6300650E-003, 2.4569193E-003, 2.4569193E-003, 1.7323489E-003, 1.7323489E-003, 1.0939669E-003, 1.0939669E-003
 2.0200252E+001, 1.2402756E+003, 1.2009034E+003, 1.3750665E+003, 1.3750665E+003, 6.4075242E+002, 1.3354316E+003, 1.2508423E+003, 1.5097926E+003, 1.5097926E+003, 7.1269915E+002, 1.3128758E+003, 1.2757540E+003, 1.4834618E+003, 1.4834618E+003, 1.0460926E+003, 9.2467987E+002, 1.4023703E+003, 1.3270498E+003, 1.3270498E+003, 6.3013042E+002, 1.0346037E+003, 1.3024906E+003, 9.9970065E+002, 9.9970065E+002, 7.5168045E+002, 8.0368580E+002, 8.7894233E+002, 8.1864441E+002, 8.1864441E+002, 6.3838088E+002, 7.5645376E+002, 7.1611310E+002, 5.8343092E+002, 5.8343092E+002, 4.2127594E+002, 6.2143809E-001, 6.3805827E-001, 4.4952233E-001, 4.4952233E-001, 8.0200332E-002, 8.0200332E-002, 1.5339512E-002, 1.5339512E-002, 2.3790520E-003, 2.3790520E-003, 1.7632771E-004, 1.7632771E-004, 1.5456204E-005, 1.5456204E-005, 1.0038789E-006, 1.0038789E-006, 5.9872605E-001, 6.4864697E-001, 3.0820469E-001, 3.0820469E-001, 1.0062541E-001, 1.0062541E-001, 2.3924269E-002, 2.3924269E-002, 7.4193920E-003, 7.4193920E-003, 4.2704082E-004, 4.2704082E-004, 1.4569980E-005, 1.4569980E-005, 9.6815550E-007, 9.6815550E-007, 3.6990768E-001, 6.0410723E-001, 3.8068535E-001, 3.8068535E-001, 1.3072594E-001, 1.3072594E-001, 7.3998231E-002, 7.3998231E-002, 1.3796009E-002, 1.3796009E-002, 1.7438938E-003, 1.7438938E-003, 2.6104375E-004, 2.6104375E-004, 1.1337549E-005, 1.1337549E-005, 1.3665636E-001, 1.8413138E-001, 1.4202023E-001, 1.4202023E-001, 9.8315155E-002, 9.8315155E-002, 5.5077912E-002, 5.5077912E-002, 2.5843435E-002, 2.5843435E-002, 8.1877067E-003, 8.1877067E-003, 7.5552207E-004, 7.5552207E-004, 4.2124741E-005, 4.2124741E-005, 8.6382990E-002, 8.3003312E-002, 6.6447375E-002, 6.6447375E-002, 3.5937761E-002, 3.5937761E-002, 1.1972800E-002, 1.1972800E-002, 2.7420485E-003, 2.7420485E-003, 1.4073941E-003, 1.4073941E-003, 1.0989866E-003, 1.0989866E-003, 9.1242946E-004, 9.1242946E-004
 2.0240036E+001, 1.3380837E+003, 1.2631619E+003, 1.3751990E+003, 1.3751990E+003, 5.0993956E+002, 1.3406729E+003, 1.2821567E+003, 1.3836156E+003, 1.3836156E+003, 4.8737367E+002, 1.3702615E+003, 1.3245770E+003, 1.3350246E+003, 1.3350246E+003, 9.3958422E+002, 1.1909875E+003, 1.3212761E+003, 1.4474795E+003, 1.4474795E+003, 1.1010311E+003, 8.7689783E+002, 1.3824536E+003, 1.2839501E+003, 1.2839501E+003, 6.6546176E+002, 8.7636176E+002, 1.0700856E+003, 1.0502737E+003, 1.0502737E+003, 8.5315894E+002, 5.7653584E+002, 5.5835324E+002, 6.5398615E+002, 6.5398615E+002, 6.5750808E+002, 5.1605364E-001, 5.8374051E-001, 2.4358788E-001, 2.4358788E-001, 6.4181112E-002, 6.4181112E-002, 1.1977223E-002, 1.1977223E-002, 2.2576759E-003, 2.2576759E-003, 1.7519530E-004, 1.7519530E-004, 1.4922041E-005, 1.4922041E-005, 9.4743663E-007, 9.4743663E-007, 5.6130603E-001, 5.9074453E-001, 2.0236184E-001, 2.0236184E-001, 5.7654484E-002, 5.7654484E-002, 1.0676268E-002, 1.0676268E-002, 3.5974486E-003, 3.5974486E-003, 2.3485532E-004, 2.3485532E-004, 1.0750896E-005, 1.0750896E-005, 7.7197126E-007, 7.7197126E-007, 5.0815169E-001, 5.6873466E-001, 2.0512103E-001, 2.0512103E-001, 1.0934095E-001, 1.0934095E-001, 7.2634454E-002, 7.2634454E-002, 2.7030073E-002, 2.7030073E-002, 1.5487311E-003, 1.5487311E-003, 1.8499649E-004, 1.8499649E-004, 9.0220456E-006, 9.0220456E-006, 1.0997707E-001, 2.2353509E-001, 1.9367113E-001, 1.9367113E-001, 8.1171540E-002, 8.1171540E-002, 6.0095850E-002, 6.0095850E-002, 2.6179069E-002, 2.6179069E-002, 6.7549783E-003, 6.7549783E-003, 7.0645946E-004, 7.0645946E-004, 5.3133232E-005, 5.3133232E-005, 6.3092533E-002, 6.3370550E-002, 8.4344976E-002, 8.4344976E-002, 8.3757359E-002, 8.3757359E-002, 5.9846170E-002, 5.9846170E-002, 2.2505968E-002, 2.2505968E-002, 4.6058444E-003, 4.6058444E-003, 1.0473904E-003, 1.0473904E-003, 8.9105457E-004, 8.9105457E-004
 2.0281062E+001, 1.3758599E+003, 1.2666094E+003, 1.3205695E+003, 1.3205695E+003, 5.5984199E+002, 1.3973752E+003, 1.3291873E+003, 1.3777445E+003, 1.3777445E+003, 6.0094581E+002, 1.4395934E+003, 1.3538151E+003, 1.0074157E+003, 1.0074157E+003, 4.8016119E+002, 1.4241462E+003, 1.3954293E+003, 1.1720087E+003, 1.1720087E+003, 9.2251325E+002, 9.9728019E+002, 1.4243769E+003, 1.3751532E+003, 1.3751532E+003, 1.0469962E+003, 7.1073602E+002, 1.2922575E+003, 1.2905584E+003, 1.2905584E+003, 8.9795887E+002, 7.4666006E+002, 9.6181517E+002, 1.0623026E+003, 1.0623026E+003, 8.3865558E+002, 5.2275376E-001, 5.6371851E-001, 2.6062010E-001, 2.6062010E-001, 6.7889873E-002, 6.7889873E-002, 1.0710257E-002, 1.0710257E-002, 2.2814065E-003, 2.2814065E-003, 1.8061480E-004, 1.8061480E-004, 1.5034355E-005, 1.5034355E-005, 9.2345069E-007, 9.2345069E-007, 4.8348247E-001, 5.6067472E-001, 1.6079444E-001, 1.6079444E-001, 7.1780257E-002, 7.1780257E-002, 9.8600697E-003, 9.8600697E-003, 1.7842060E-003, 1.7842060E-003, 1.2450701E-004, 1.2450701E-004, 7.2657016E-006, 7.2657016E-006, 5.9213375E-007, 5.9213375E-007, 3.7767589E-001, 5.2685995E-001, 1.2875216E-001, 1.2875216E-001, 4.8695749E-002, 4.8695749E-002, 3.1230183E-002, 3.1230183E-002, 1.4757236E-002, 1.4757236E-002, 9.9717487E-004, 9.9717487E-004, 1.0027090E-004, 1.0027090E-004, 5.3730056E-006, 5.3730056E-006, 1.3526908E-001, 3.1857381E-001, 2.1599825E-001, 2.1599825E-001, 1.2485635E-001, 1.2485635E-001, 8.1706434E-002, 8.1706434E-002, 2.8974386E-002, 2.8974386E-002, 4.8608477E-003, 4.8608477E-003, 4.8420620E-004, 4.8420620E-004, 5.2820455E-005, 5.2820455E-005, 9.1123082E-002, 1.1570125E-001, 1.2567222E-001, 1.2567222E-001, 1.0021001E-001, 1.0021001E-001, 9.0281088E-002, 9.0281088E-002, 5.8567204E-002, 5.8567204E-002, 3.0327017E-002, 3.0327017E-002, 6.2396757E-003, 6.2396757E-003, 1.1442454E-003, 1.1442454E-003
 2.0320135E+001, 1.2927444E+003, 1.2337481E+003, 1.4316948E+003, 1.4316948E+003, 9.8158100E+002, 1.4006103E+003, 1.3317230E+003, 1.0294838E+003, 1.0294838E+003, 5.7307511E+002, 1.4127758E+003, 1.3742949E+003, 9.4432660E+002, 9.4432660E+002, 4.1186828E+002, 1.3333533E+003, 1.3945670E+003, 9.0078260E+002, 9.0078260E+002, 6.0054692E+002, 1.0640835E+003, 1.3918307E+003, 1.0531660E+003, 1.0531660E+003, 9.2384373E+002, 6.2214810E+002, 1.1161876E+003, 1.1308097E+003, 1.1308097E+003, 9.1418577E+002, 5.3850329E+002, 8.3337997E+002, 1.0035405E+003, 1.0035405E+003, 8.8155953E+002, 6.0696708E-001, 6.1862832E-001, 4.5104428E-001, 4.5104428E-001, 1.0393303E-001, 1.0393303E-001, 2.0591817E-002, 2.0591817E-002, 2.9142233E-003, 2.9142233E-003, 1.9998602E-004, 1.9998602E-004, 1.5772399E-005, 1.5772399E-005, 9.4048145E-007, 9.4048145E-007, 5.1086427E-001, 5.1847033E-001, 1.3322958E-001, 1.3322958E-001, 6.4775854E-002, 6.4775854E-002, 1.1989747E-002, 1.1989747E-002, 1.6255531E-003, 1.6255531E-003, 1.0934251E-004, 1.0934251E-004, 5.8518225E-006, 5.8518225E-006, 4.9710690E-007, 4.9710690E-007, 4.7540175E-001, 4.7216442E-001, 1.1512271E-001, 1.1512271E-001, 3.6078521E-002, 3.6078521E-002, 1.2169721E-002, 1.2169721E-002, 5.2392090E-003, 5.2392090E-003, 4.4958477E-004, 4.4958477E-004, 5.0582026E-005, 5.0582026E-005, 2.9355871E-006, 2.9355871E-006, 1.2884868E-001, 2.0773270E-001, 1.4632035E-001, 1.4632035E-001, 1.0969319E-001, 1.0969319E-001, 7.6472425E-002, 7.6472425E-002, 5.2065110E-002, 5.2065110E-002, 1.0943037E-002, 1.0943037E-002, 5.5787578E-004, 5.5787578E-004, 5.1154244E-005, 5.1154244E-005, 6.3792548E-002, 1.0426815E-001, 1.2318068E-001, 1.2318068E-001, 1.0576402E-001, 1.0576402E-001, 7.1275673E-002, 7.1275673E-002, 4.3508998E-002, 4.3508998E-002, 1.9970138E-002, 1.9970138E-002, 8.6944547E-003, 8.6944547E-003, 1.4344483E-003, 1.4344483E-003
